Seq_Number,ROA_0,ROE_0,ROS_0,L1_0,L2_0,L3_0,DOA_0,DOKP_0,DOKZ_0,DOZ_0,CZ_0,ZVI_0,FP_0,NI_0,KCZ_0,FKCZ_0,KSA_0,ZVB_0,MT_0,MPH_0,ROA_1,ROE_1,ROS_1,L1_1,L2_1,L3_1,DOA_1,DOKP_1,DOKZ_1,DOZ_1,CZ_1,ZVI_1,FP_1,NI_1,KCZ_1,FKCZ_1,KSA_1,ZVB_1,MT_1,MPH_1,ROA_2,ROE_2,ROS_2,L1_2,L2_2,L3_2,DOA_2,DOKP_2,DOKZ_2,DOZ_2,CZ_2,ZVI_2,FP_2,NI_2,KCZ_2,FKCZ_2,KSA_2,ZVB_2,MT_2,MPH_2,IS_BANKRUPT,TYPE,RUN
976,-2.48,-6.65,-12.04,0.07,0.29,0.87,1767.84,189.99,856.14,503.59,0.49,1.31,2.68,-1.89,62.71,1.29,0.65,0.0,2.84,34.38,-0.05,-0.14,-0.3,0.03,0.25,0.95,2100.28,229.96,1036.21,732.72,0.5,1.32,2.63,0.58,61.98,8.7,0.73,0.0,3.65,11.23,-4.37,-12.14,-59.37,0.05,0.27,0.32,4950.59,563.3,2570.99,117.91,0.53,1.46,2.78,-3.62,64.04,0.91,0.43,0.0,10.08,66.04,0,TRAIN,0.0
977,22.97,27.04,13.09,4.24,6.53,6.75,207.35,66.42,29.08,6.54,0.15,0.18,1.18,35.31,15.04,176.79,23.17,0.0,7.03,52.58,22.5,26.89,23.43,1.9,6.12,6.27,380.19,249.41,59.0,8.6,0.16,0.2,1.2,32.55,16.35,149.91,129.69,0.0,10.47,24.39,14.61,15.51,11.27,0.72,18.96,19.21,280.71,19.71,14.33,3.66,0.06,0.06,1.06,30.79,5.75,265.07,,0.0,12.47,37.67,0,TRAIN,0.0
978,1.44,4.96,1.62,0.04,0.81,1.01,408.2,152.77,147.61,39.05,0.71,2.44,3.44,10.03,70.97,10.6,1.02,19.35,9.63,57.83,17.77,40.86,43.17,0.19,0.71,0.98,886.69,144.88,172.96,75.92,0.56,1.3,2.3,21.35,56.51,39.41,1.0,16.41,8.7,84.18,-0.51,-1.02,-1.43,0.21,0.53,0.76,1028.37,88.77,141.63,63.42,0.5,1.02,2.02,2.57,50.44,2.93,0.94,18.1,8.69,170.65,0,TRAIN,0.0
979,2.04,50.0,0.79,0.0,0.86,0.94,141.42,113.49,116.36,10.97,0.96,23.49,24.49,47.75,95.92,4.16,0.44,11.12,17.76,64.18,2.02,21.08,0.38,0.1,0.99,0.99,68.16,51.84,58.25,,0.9,9.42,10.42,92.83,90.41,9.52,0.83,0.0,16.96,122.46,2.03,19.17,0.46,0.68,1.08,1.08,82.16,28.11,69.52,,0.89,8.43,9.43,86.65,89.4,7.71,1.72,0.0,19.1,87.58,0,TRAIN,0.0
980,1.33,1.4,1.56,17.94,20.43,20.43,241.45,51.43,20.65,,0.05,0.05,1.05,10.86,4.91,27.1,,0.0,11.16,76.39,-3.73,-6.58,-1.5,0.27,2.34,2.34,146.95,127.66,61.73,,0.43,0.77,1.77,187.21,43.34,-8.6,,0.0,76.87,101.08,-2.25,-3.23,-1.46,1.44,3.39,3.39,236.54,132.79,67.72,,0.31,0.44,1.44,117.17,30.51,-7.36,,0.15,77.6,128.17,0,TRAIN,0.0
981,5.92,91.18,4.42,0.01,1.14,1.14,206.01,259.59,229.82,0.0,0.94,14.41,15.41,10.0,93.51,7.28,3.09,0.0,3.05,32.04,3.75,26.76,1.77,0.1,0.85,0.85,172.29,108.85,145.16,0.16,0.86,6.14,7.14,21.39,85.99,9.96,0.52,0.0,8.33,63.58,0.74,4.8,0.46,0.09,0.7,0.7,228.83,117.14,189.71,0.15,0.85,5.51,6.51,19.73,84.64,11.45,0.38,0.0,11.94,60.04,0,TRAIN,0.0
982,1.23,1.6,2.23,1.98,2.58,9.58,661.59,16.02,27.59,195.55,0.16,0.21,1.3,20.24,23.26,43.53,1.48,9.99,34.55,115.68,0.84,1.05,1.1,1.06,4.33,6.64,479.05,86.92,26.76,62.57,0.14,0.18,1.26,20.13,20.66,47.72,1.39,5.88,25.32,119.66,0.28,0.59,0.66,0.34,1.32,1.82,857.97,111.59,113.8,57.28,0.49,1.01,2.09,11.06,52.18,11.72,0.98,20.44,25.41,90.1,0,TRAIN,0.0
983,3.5,23.24,9.37,3.6,4.24,5.18,973.08,29.49,46.05,44.0,0.55,3.65,6.64,14.87,84.93,20.03,0.53,7.5,30.38,60.92,19.84,59.16,46.8,0.99,4.87,5.62,861.23,223.93,57.66,43.92,0.42,1.24,2.98,30.28,66.47,64.22,0.79,0.61,24.64,32.19,6.29,15.89,14.29,1.15,8.26,8.26,826.91,270.9,38.13,0.0,0.38,0.97,2.53,20.45,60.41,36.3,0.89,0.0,32.16,55.45,0,TRAIN,0.0
984,0.32,0.61,0.48,0.01,0.39,0.75,556.16,91.29,137.7,87.07,0.48,0.91,1.92,21.59,47.86,20.35,0.84,18.46,32.51,65.55,-1.61,-3.33,-2.16,0.02,0.39,0.82,491.22,90.22,198.51,102.4,0.52,1.07,2.07,20.6,51.78,11.68,0.89,8.32,29.89,72.13,-0.49,-0.89,-0.5,0.09,0.52,0.65,367.76,66.38,125.74,22.04,0.45,0.81,1.81,23.47,44.69,13.37,0.8,8.38,24.21,75.14,0,TRAIN,0.0
985,2.97,3.14,15.95,16.79,15.92,20.4,1954.46,-63.03,72.53,329.56,0.05,0.06,1.06,30.9,5.38,148.25,4.13,0.0,149.97,-37.4,0.95,1.67,10.56,0.31,1.73,1.99,4076.71,2439.72,1721.71,464.82,0.44,0.77,1.77,18.24,43.55,7.79,3.93,0.0,193.14,-44.54,10.77,11.29,77.31,14.57,16.57,22.02,2613.28,183.44,91.83,507.54,0.05,0.05,1.05,38.08,4.59,326.63,4.47,0.0,196.07,-49.13,0,TRAIN,0.0
986,0.79,1.21,1.25,0.48,0.99,1.77,576.55,48.75,68.52,77.25,0.32,0.49,1.53,19.33,34.67,36.9,1.13,4.99,29.38,93.41,8.4,12.06,12.62,0.74,1.39,2.72,548.56,47.53,72.39,97.64,0.28,0.4,1.44,26.87,30.34,73.36,1.33,0.0,27.76,86.81,0.79,1.2,1.4,0.69,0.93,2.13,643.68,27.86,104.29,138.3,0.32,0.49,1.52,16.9,34.23,39.1,1.3,4.66,28.49,106.77,0,TRAIN,0.0
987,37.42,51.29,27.9,2.12,3.27,3.29,271.38,83.44,72.57,1.46,0.27,0.37,1.37,59.52,27.04,178.26,6.77,0.0,16.48,26.99,20.91,25.44,31.08,6.0,6.0,6.01,542.4,0.0,88.78,1.17,0.18,0.22,1.22,20.91,17.8,205.48,,0.0,0.0,0.0,21.24,22.62,41.55,19.48,19.65,19.68,712.28,6.19,35.73,0.96,0.06,0.07,1.07,23.79,6.14,345.88,,0.0,5.0,7.54,0,TRAIN,0.0
988,62.81,84.87,14.05,3.85,3.85,3.85,50.54,,20.92,,0.26,0.35,1.35,62.81,25.99,241.67,,0.0,0.0,0.0,46.64,23.17,6.58,-0.99,-0.99,-0.99,51.48,,-51.45,,-1.01,-0.5,0.5,46.64,-101.32,-46.03,,0.0,0.0,0.0,7.08,7.28,2.21,36.36,36.36,36.36,113.69,,3.09,,0.03,0.03,1.03,7.08,2.75,257.34,,0.0,0.0,0.0,0,TRAIN,0.0
989,-2.94,209.79,-0.74,0.51,0.99,0.99,91.1,-1.0,91.32,,1.01,-72.42,-71.42,2.21,101.4,-2.9,,0.0,1.29,173.3,0.52,-0.53,0.12,0.07,0.41,0.5,84.71,-1.64,165.6,16.33,1.98,-2.02,-1.02,28.71,198.36,0.26,,0.0,6.54,94.03,0.45,-6.01,0.06,0.08,0.78,0.92,51.14,34.6,49.8,7.3,1.07,-14.4,-13.4,21.43,107.46,2.86,0.17,0.0,2.95,79.01,0,TRAIN,0.0
990,11.63,30.16,1.9,0.69,1.29,1.63,59.55,21.65,36.18,12.4,0.61,1.59,2.59,11.63,61.43,18.94,,0.0,0.0,0.0,11.7,23.08,2.52,1.36,2.03,2.03,78.6,25.64,38.21,0.0,0.49,0.97,1.97,11.7,49.29,23.75,,0.0,0.0,0.0,8.04,17.05,1.86,0.69,1.47,1.89,84.42,34.1,44.13,19.09,0.53,1.12,2.12,8.04,52.85,15.21,,0.0,0.0,0.0,0,TRAIN,0.0
991,1.24,6.88,0.09,0.61,1.2,1.24,25.95,12.18,20.75,0.86,0.82,4.56,5.56,1.24,82.03,1.51,,0.0,0.0,0.0,-18.56,125.74,-0.5,0.13,0.75,0.87,9.89,6.92,11.2,1.36,1.15,-7.78,-6.78,-18.56,114.76,-16.17,,0.0,0.0,0.0,55.71,113.14,1.81,1.43,1.68,1.97,11.83,1.46,5.94,1.73,0.51,1.03,2.03,55.71,50.76,109.76,,0.0,0.0,0.0,0,TRAIN,0.0
992,0.31,0.65,0.09,0.8,1.3,1.3,110.21,28.29,56.34,,0.52,1.09,2.09,74.79,52.19,21.32,1.49,0.0,22.55,80.91,4.28,5.88,1.37,2.64,2.64,2.64,116.89,,29.83,,0.27,0.37,1.37,114.62,27.09,73.11,2.39,0.0,35.33,80.23,0.47,0.58,0.09,4.97,4.97,4.97,65.74,,10.72,,0.18,0.23,1.23,167.99,18.4,96.43,4.83,0.0,30.25,86.62,0,TRAIN,0.0
993,-10.7,-21.25,-36.2,0.01,0.22,0.96,1231.24,72.95,275.0,267.07,0.37,0.74,1.99,-3.31,49.64,-19.01,0.78,6.63,25.01,-311.65,-2.92,-5.34,-7.45,0.02,0.21,0.92,930.06,41.5,167.78,160.16,0.33,0.6,1.83,4.42,45.21,4.69,0.77,5.84,18.7,267.45,4.67,7.68,14.2,0.01,0.32,1.27,1107.49,76.31,181.81,235.51,0.28,0.47,1.65,7.71,39.22,32.51,0.89,5.63,9.25,47.22,0,TRAIN,0.0
994,2.4,5.41,3.8,0.02,0.33,1.3,576.2,34.65,92.82,111.15,0.5,1.13,2.25,20.39,55.63,32.63,0.99,19.81,28.47,69.47,0.17,0.38,0.27,0.06,0.45,1.48,572.28,41.86,96.17,114.29,0.52,1.16,2.25,18.87,55.53,25.33,1.02,19.98,29.32,80.86,0.18,0.43,0.33,0.02,0.26,1.28,691.52,47.97,186.45,208.45,0.57,1.39,2.45,18.1,59.11,19.99,1.07,16.38,34.06,108.35,0,TRAIN,0.0
995,13.94,27.78,3.32,0.06,2.0,2.0,86.7,82.89,42.71,,0.5,0.99,1.99,13.94,49.81,27.99,,0.0,0.0,0.0,0.09,0.52,0.06,0.01,1.21,1.21,263.6,257.73,215.72,,0.83,4.89,5.89,0.09,83.01,0.11,,0.0,0.0,0.0,0.71,7.65,0.94,0.55,1.1,1.1,478.83,236.41,429.31,,0.91,9.7,10.7,0.71,90.65,0.79,16.67,0.0,0.0,0.0,0,TRAIN,0.0
996,55.2,178.81,43.18,0.0,0.0,0.45,284.74,0.31,74.07,67.91,0.68,2.19,3.24,72.5,69.13,93.2,0.59,37.94,13.53,29.8,24.56,41.03,18.91,0.04,0.05,0.93,281.08,1.17,52.94,65.08,0.34,0.57,1.67,46.31,40.16,109.97,0.89,12.89,16.75,74.16,-4.3,-8.58,-3.98,0.02,0.44,0.81,336.98,61.56,46.02,56.17,0.47,0.93,1.99,14.3,49.82,15.62,0.81,30.26,17.23,189.99,0,TRAIN,0.0
997,2.15,2.94,2.93,0.0,0.52,1.95,495.54,35.69,50.68,101.53,0.19,0.26,1.36,18.89,26.73,95.05,1.09,6.14,22.79,82.02,0.09,0.13,0.15,0.0,0.45,1.67,613.42,42.18,48.21,117.04,0.24,0.33,1.41,17.51,28.83,48.4,1.07,12.05,29.28,124.2,0.45,0.59,0.69,0.0,0.81,2.38,559.38,50.2,41.58,99.28,0.2,0.26,1.32,17.09,24.42,59.4,1.16,6.62,25.57,92.93,0,TRAIN,0.0
998,12.24,18.7,23.58,0.07,0.92,2.22,701.56,121.61,23.29,189.16,0.35,0.53,1.53,21.94,34.57,54.4,1.47,23.11,18.7,48.42,1.95,2.71,3.35,0.06,0.29,2.25,628.57,21.82,39.64,183.87,0.28,0.39,1.39,15.18,28.15,30.79,1.28,14.5,22.78,127.98,6.05,8.86,9.18,0.01,1.14,2.05,552.73,134.29,24.25,108.34,0.32,0.47,1.47,17.72,31.77,34.49,1.4,21.72,17.72,90.24,0,TRAIN,0.0
999,2.49,5.43,2.07,0.03,2.04,3.39,302.02,104.26,51.8,70.97,0.54,1.18,2.18,16.29,54.09,4.61,1.99,0.0,11.45,-496.07,0.56,1.03,0.86,0.52,1.13,3.0,565.27,81.45,133.47,252.06,0.43,0.8,1.86,15.92,46.23,1.33,2.57,16.86,23.79,132.22,0.23,0.5,0.32,0.62,1.67,3.82,513.83,77.22,73.43,159.55,0.55,1.22,2.22,12.43,54.87,6.98,1.91,16.28,17.23,1353.21,0,TRAIN,0.0
1000,0.43,1.28,4.55,0.01,0.29,0.94,3840.82,548.56,1843.16,1340.92,0.58,1.72,2.97,31.92,66.28,23.38,1.41,4.46,332.27,-113.81,0.27,0.74,2.19,0.13,0.27,1.04,2927.43,188.32,1398.06,1132.2,0.57,1.54,2.71,31.04,63.05,25.92,1.92,1.42,246.74,-96.36,-0.37,-1.0,-4.02,0.06,0.18,0.99,4000.12,250.22,2101.78,1891.48,0.62,1.69,2.74,32.98,63.47,22.06,2.07,5.13,366.5,-127.7,0,TRAIN,0.0
1001,7.6,7.85,12.55,27.97,30.71,30.71,601.34,29.27,10.65,,0.02,0.02,1.03,7.6,3.23,556.32,2.15,0.0,0.0,0.0,2.47,2.53,4.49,95.43,98.04,98.04,661.56,9.66,3.71,,0.01,0.01,1.02,2.47,2.19,435.71,2.21,0.0,0.0,0.0,2.03,2.09,2.42,56.57,64.34,68.14,434.16,28.98,3.73,14.35,0.01,0.01,1.03,2.03,2.84,495.45,2.38,0.0,0.0,0.0,0,TRAIN,0.0
1002,-5.35,-17.76,-20.09,0.02,0.34,0.66,1365.9,205.12,477.96,208.56,0.7,2.31,3.32,21.01,69.84,20.8,0.72,11.72,98.94,292.15,-4.05,-12.1,-10.52,0.02,0.44,0.86,949.27,173.0,304.69,177.55,0.66,1.99,2.99,25.31,66.55,34.72,0.83,11.66,76.34,298.4,11.83,28.62,35.77,0.13,0.85,1.25,1100.59,350.2,282.64,199.06,0.59,1.42,2.42,35.45,58.66,48.11,1.17,18.7,71.41,159.11,0,TRAIN,0.0
1003,-1566.13,37.32,,0.97,0.97,0.97,,,,,42.97,-1.02,-0.02,-1566.13,4296.77,-36.45,,0.0,,0.0,71.52,-1.56,1.6,0.05,0.05,0.05,8.18,0.0,168.9,0.0,46.96,-1.02,-0.02,71.52,4695.96,1.52,,0.0,0.0,0.0,14.45,31.44,17.83,0.57,1.85,4.76,448.91,43.96,34.51,101.88,0.54,1.18,2.18,14.45,54.03,26.75,0.74,0.0,0.0,0.0,0,TRAIN,0.0
1004,4.38,4.52,1.42,13.2,21.4,21.4,118.0,29.08,3.55,,0.03,0.03,1.03,6.81,3.06,143.17,2.81,0.0,0.79,27.01,4.4,4.41,2.12,160.55,166.77,166.77,176.02,4.03,0.65,,0.0,0.0,1.0,7.96,0.42,4091.06,2.68,0.0,1.72,14.79,6.08,6.58,1.88,7.2,7.98,7.98,112.84,6.66,8.49,,0.08,0.08,1.08,10.48,7.67,203.51,2.38,0.0,1.36,15.02,0,TRAIN,0.0
1005,-0.8,-5.9,-0.73,0.3,1.16,1.16,331.56,243.5,282.07,0.0,0.86,6.33,7.34,8.04,86.38,-0.93,,0.0,8.06,98.76,-24.45,-41.0,-27.35,1.49,2.35,2.63,408.35,126.17,147.03,41.89,0.4,0.67,1.68,-13.4,40.37,-56.19,15.31,3.3,12.37,-224.19,8.43,17.58,6.39,0.53,1.39,1.66,275.78,119.54,139.35,38.19,0.51,1.07,2.09,19.29,52.04,16.39,3.18,0.0,8.22,55.42,0,TRAIN,0.0
1006,2.37,5.56,56.61,0.0,0.84,1.31,8678.68,2178.14,1859.21,1244.95,0.48,1.12,2.34,20.22,57.3,29.85,0.98,8.75,425.47,-218.57,-0.85,-1.71,-6.33,0.25,0.88,1.58,2713.45,351.96,280.0,395.89,0.39,0.8,2.01,23.34,50.35,31.98,1.01,10.35,179.84,-440.47,-3.45,-6.92,-32.11,0.03,0.65,1.73,3384.87,444.17,337.94,773.24,0.39,0.78,2.0,28.61,50.11,28.02,1.06,11.12,298.19,-1046.17,0,TRAIN,0.0
1007,1.43,1.77,0.62,3.21,5.18,5.18,158.2,57.95,29.4,,0.19,0.24,1.24,46.05,19.45,63.82,31.01,0.0,19.39,73.17,0.81,1.68,0.58,0.76,1.94,1.94,261.44,156.11,132.17,,0.52,1.07,2.07,26.99,51.77,3.34,78.83,0.0,18.75,89.33,4.99,9.21,3.57,1.54,2.5,2.5,260.31,99.65,102.79,,0.46,0.85,1.85,31.83,45.82,12.26,,0.0,19.2,76.58,0,TRAIN,0.0
1008,7.15,9.02,5.31,0.26,1.15,1.15,270.21,30.29,34.2,0.12,0.21,0.26,1.26,50.07,20.79,80.93,1.0,0.0,31.86,67.84,7.15,11.55,7.24,0.02,4.23,4.23,369.48,165.36,39.35,0.11,0.38,0.61,1.61,31.07,38.07,31.19,1.62,25.45,24.22,69.62,-5.58,-10.37,-5.02,0.85,1.95,1.96,327.31,27.84,25.15,0.11,0.46,0.86,1.86,25.42,46.16,-0.54,1.07,33.38,27.87,88.93,0,TRAIN,0.0
1009,27.04,87.35,18.61,0.5,1.74,4.72,250.43,37.42,30.36,91.86,0.69,2.23,3.23,37.84,69.04,57.18,0.74,0.0,7.42,-17.67,18.14,43.95,9.48,0.6,1.13,4.01,190.77,13.02,24.99,73.14,0.59,1.42,2.42,58.73,58.71,49.66,0.93,0.0,21.21,-206.09,8.02,23.38,7.53,0.09,0.55,1.88,341.83,30.84,66.73,89.75,0.66,1.91,2.91,40.8,65.68,24.5,0.68,0.0,30.78,-257.74,0,TRAIN,0.0
1010,-4.51,-6.54,-19.71,1.37,1.68,2.81,1590.17,66.64,215.54,250.17,0.2,0.29,1.45,17.88,30.97,76.76,1.23,0.17,97.83,-514.52,-0.36,-0.49,-1.41,2.38,2.38,4.22,1438.67,0.89,152.49,285.11,0.18,0.24,1.37,23.99,27.2,87.08,1.46,0.05,95.98,-515.91,0.12,0.16,0.51,0.22,0.35,2.63,1586.49,34.61,268.79,621.12,0.2,0.28,1.4,23.15,28.35,60.09,1.36,0.0,100.39,-163.57,0,TRAIN,0.0
1011,67.98,78.56,50.69,5.85,8.01,8.01,271.42,72.44,33.51,,0.13,0.16,1.16,67.98,13.47,504.74,,0.0,0.0,0.0,10.69,10.91,16.64,99.39,127.32,127.32,568.17,122.92,4.4,,0.02,0.02,1.02,10.69,1.98,541.0,,0.0,0.0,0.0,17.55,17.93,60.34,75.58,99.07,99.07,1251.37,293.52,12.49,,0.02,0.02,1.02,17.55,2.13,822.54,,0.0,0.0,0.0,0,TRAIN,0.0
1012,3.57,19.55,6.19,0.13,1.38,2.21,630.72,143.76,54.96,101.71,0.79,4.35,5.47,9.8,81.73,15.19,1.4,68.94,10.8,36.29,-2.5,-16.58,-4.61,0.0,1.03,1.8,671.94,140.19,69.35,115.46,0.83,5.48,6.63,3.94,84.91,6.87,1.29,67.96,11.86,48.37,2.55,12.92,3.84,0.0,1.31,2.73,547.52,93.06,39.7,108.99,0.78,3.96,5.06,9.7,80.25,14.35,1.4,67.44,10.75,34.41,0,TRAIN,0.0
1013,20.57,22.4,26.11,7.18,12.26,12.26,462.02,189.5,37.27,,0.08,0.09,1.09,20.57,8.16,252.22,,0.0,0.0,0.0,1.61,1.63,33.6,42.27,75.27,75.27,7637.26,3301.92,100.08,,0.01,0.01,1.01,1.61,1.33,120.86,,0.0,0.0,0.0,7.14,7.37,51.34,19.22,31.96,31.96,2618.8,1032.5,81.05,,0.03,0.03,1.03,7.14,3.13,228.06,,0.0,0.0,0.0,0,TRAIN,0.0
1014,1.84,4.56,6.02,0.0,0.05,1.4,1191.44,15.96,159.18,439.35,0.59,1.47,2.48,7.7,59.64,11.51,0.81,13.86,19.18,85.42,15.98,29.41,37.02,0.01,0.83,3.78,845.33,37.27,31.42,281.09,0.46,0.84,1.84,20.62,45.66,49.03,1.18,14.05,10.75,30.12,2.69,6.72,13.4,0.0,1.21,1.69,1814.97,675.24,489.06,279.65,0.6,1.5,2.5,6.64,59.99,11.73,1.07,9.43,19.73,-53.93,0,TRAIN,0.0
1015,8.7,9.9,18.13,8.24,8.24,8.24,758.69,,91.07,,0.12,0.14,1.14,27.9,12.14,71.65,,0.0,40.04,64.0,2.87,51.37,1.08,0.88,0.89,1.07,137.67,1.69,127.26,22.49,0.94,16.92,17.92,41.66,94.42,3.04,,0.0,14.63,91.34,31.46,86.64,8.49,1.74,1.79,1.79,98.29,2.62,54.29,,0.64,1.75,2.75,62.09,63.7,49.38,,0.0,8.27,42.42,0,TRAIN,0.0
1016,3.0,12.95,12.65,0.02,0.34,0.79,1535.92,164.99,175.82,225.86,0.53,2.27,4.32,24.3,76.85,36.69,0.57,21.65,89.88,230.21,1.0,4.57,4.63,0.16,0.44,0.93,1687.59,159.08,155.02,283.61,0.58,2.64,4.57,19.98,78.1,30.31,0.66,24.97,87.77,264.28,2.8,12.07,12.76,0.24,0.47,0.89,1661.32,143.01,246.9,266.04,0.59,2.55,4.32,15.67,76.83,24.59,0.66,23.32,58.76,1058.38,0,TRAIN,0.0
1017,5.01,32.55,9.38,0.78,1.08,1.92,681.21,27.69,92.75,78.52,0.69,4.5,6.5,8.37,84.61,37.71,0.58,11.18,6.28,16.61,6.51,33.27,12.35,0.72,1.2,1.69,692.39,38.33,80.2,39.58,0.71,3.64,5.11,9.46,80.43,30.93,0.66,20.05,5.59,30.53,1.3,5.95,3.13,0.56,0.88,1.41,876.3,51.11,158.7,84.74,0.71,3.24,4.58,4.92,78.15,28.1,0.63,10.39,8.71,24.25,0,TRAIN,0.0
1018,6.38,8.38,23.81,3.75,5.15,7.67,1357.97,119.0,84.9,216.75,0.24,0.31,1.31,44.93,23.86,91.23,1.82,17.08,143.8,-932.22,0.74,1.43,5.26,0.42,0.51,0.95,5158.44,101.11,1158.41,506.76,0.48,0.93,1.93,23.31,48.1,8.04,0.96,2.56,159.47,-129.73,0.74,1.43,5.26,0.42,0.51,0.95,2572.15,101.11,1158.41,506.76,0.48,0.93,1.93,23.31,48.1,8.04,0.96,2.56,159.47,-129.73,0,TRAIN,0.0
1019,-28.76,-170.48,-21.25,0.09,0.82,0.82,268.94,158.04,216.56,0.13,0.82,4.87,5.93,20.1,83.13,-28.81,0.54,0.0,36.1,176.77,38.46,46.9,11.95,2.81,2.81,2.82,113.35,0.0,14.8,0.22,0.15,0.18,1.22,183.58,17.99,415.0,1.4,0.0,45.07,68.18,-48.73,-279.35,-14.86,0.25,0.69,0.71,111.03,37.16,84.12,2.04,0.83,4.73,5.73,101.76,82.56,-34.65,0.44,0.0,45.9,118.81,0,TRAIN,0.0
1020,0.07,0.43,0.03,0.08,1.45,1.45,169.58,128.59,107.79,0.14,0.85,5.55,6.55,13.16,84.74,0.98,26.15,3.46,6.1,84.52,0.09,0.58,0.03,0.09,1.42,1.42,139.29,94.51,82.39,0.21,0.84,5.44,6.44,19.27,84.47,1.05,11.58,5.26,7.32,95.32,0.07,0.39,0.05,0.15,1.52,1.53,254.49,184.91,155.8,0.15,0.83,4.89,5.89,13.12,83.01,1.59,10.02,1.0,9.13,83.47,0,TRAIN,0.0
1021,6.28,15.69,3.12,0.0,1.02,1.56,181.15,82.04,66.3,46.14,0.6,1.5,2.5,67.59,60.01,32.35,1.98,10.26,30.51,79.01,0.36,0.97,0.26,0.01,1.03,1.71,257.24,107.46,76.78,75.49,0.63,1.67,2.67,49.71,62.56,16.63,2.12,12.61,34.78,81.53,-12.09,-31.35,-8.41,0.06,1.02,1.84,253.17,100.0,75.13,92.12,0.6,1.54,2.59,41.99,61.42,0.0,2.82,14.15,37.61,98.98,0,TRAIN,0.0
1022,0.25,0.75,0.04,0.24,0.37,0.37,41.62,4.51,36.18,0.12,0.67,2.0,3.0,33.86,66.65,37.7,0.45,0.0,5.07,51.64,0.65,2.74,0.18,0.21,0.79,0.86,101.93,43.65,76.02,5.96,0.76,3.22,4.22,30.9,76.31,23.37,0.68,0.0,8.45,56.36,2.0,3.75,0.27,0.18,1.19,1.32,48.53,22.72,22.56,2.92,0.47,0.88,1.88,54.6,46.72,116.82,1.43,0.0,7.01,82.94,0,TRAIN,0.0
1023,-22.5,133.55,-8.37,-0.04,0.17,0.17,123.12,21.22,97.63,0.0,1.17,-6.94,-5.94,14.67,116.85,-2.51,0.37,0.0,13.83,99.42,16.59,-130.08,3.92,-0.24,-0.18,-0.18,86.29,3.28,51.62,,1.13,-8.83,-7.84,36.64,112.76,55.53,0.35,0.0,4.74,18.71,4.25,-211.69,2.57,0.25,0.71,0.71,220.25,87.91,193.16,,1.02,-50.79,-49.79,4.66,102.01,27.93,0.3,0.0,0.25,1.27,0,TRAIN,0.0
1024,-5.42,-155.73,,0.02,0.2,0.91,,,,,0.97,27.75,28.75,-5.42,96.52,-1.38,0.28,0.0,,0.0,5.08,147.79,1.63,0.07,0.71,1.03,117.45,62.51,97.84,32.15,0.97,28.1,29.1,22.04,96.56,10.28,1.44,15.08,5.46,58.67,0.43,12.82,0.21,0.12,0.76,1.03,175.83,99.43,155.57,41.65,0.97,28.86,29.86,16.08,96.65,3.17,1.41,8.34,7.56,63.57,0,TRAIN,0.0
1025,3.11,4.28,4.53,0.3,1.59,3.1,530.97,103.19,63.23,123.09,0.25,0.34,1.38,25.92,27.42,64.92,1.62,7.31,33.29,77.71,-7.88,-11.01,-11.16,0.14,2.08,4.01,517.13,126.54,57.77,127.19,0.27,0.37,1.4,14.73,28.42,28.78,1.84,4.4,32.03,122.94,0.65,0.94,0.81,0.01,1.22,2.42,450.69,123.6,91.62,123.48,0.3,0.44,1.45,24.78,30.89,47.57,1.91,3.74,29.87,86.24,0,TRAIN,0.0
1026,19.21,67.92,2.2,1.08,1.14,1.15,41.61,1.62,26.59,0.12,0.71,2.51,3.54,46.46,71.72,53.44,1.39,0.0,3.11,34.55,-45.6,162.36,-14.0,0.47,0.74,0.76,112.04,34.71,126.23,1.71,1.27,-4.52,-3.56,-3.94,128.08,-7.36,-1.54,0.0,12.79,104.82,26.95,178.17,5.88,0.83,0.89,0.9,79.44,3.36,54.58,0.4,0.84,5.54,6.61,51.52,84.88,46.37,0.81,0.0,5.36,33.41,0,TRAIN,0.0
1027,6.01,9.07,1.37,1.95,2.67,2.67,83.08,19.99,27.7,0.0,0.0,0.0,1.51,27.01,0.0,,7.16,0.0,4.79,50.03,0.69,5.19,0.53,0.09,1.06,1.06,280.97,233.4,240.25,,0.87,6.52,7.52,4.65,86.7,4.44,1.73,0.0,3.05,46.86,1.79,4.91,1.03,0.39,1.35,1.35,209.32,126.11,131.41,,0.63,1.74,2.74,11.9,63.48,12.35,2.61,0.0,5.82,50.13,0,TRAIN,0.0
1028,-0.05,-0.44,-0.09,0.06,0.08,0.56,412.57,11.01,499.4,242.7,0.88,7.11,8.11,-0.05,87.67,16.61,0.28,0.0,0.0,0.0,-67.69,137.3,-28.26,0.18,0.22,0.34,152.37,7.14,218.27,28.15,1.49,-3.03,-2.03,-67.69,149.3,-30.74,-1.13,0.0,0.0,0.0,-7.31,21.9,-22.38,0.04,0.23,0.27,1114.88,276.14,1468.38,64.62,1.33,-4.0,-3.0,-7.31,133.37,3.16,-0.56,0.0,0.0,0.0,0,TRAIN,0.0
